"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54"
2.47185403192162,0.111867601719333,1.11345616344899,0.123664464579053,2.86956424868681,1.80579699012661,0.150525440016375,0.420877578716086,8.45414335798514,0.763970590570465,0.906492346068656,0.482089447967113,0.620183938231947,1.50212868897114,0.554575269764949,1.30431267410602,0.847067525212931,0.0130328993040336,0.521612049793745,0.0368806640354852,6.51390809894873,9.33093884254888,1.89200757563875,0.0043798837100244,1.37757274596031,29.3807745777229,0.00222873931594076,4.16068028321384,0.99114566416688,1.11200842017808,0.0386163659181392,0.666080349815484,1.92209027656382,6.09513142706656,0.997995054104041,2.41351696260062,1.95690455600602,0.464829763930316,0.0874017200611887,0.00409174491221925,0.136686173975128,0.0408908810492852,0.001386640505377,5.97285158363114e-06,0.00937038831142618,0.00399359947325775,0.00489140824796878,0.0105847595919442,0.0643158309856655,0.628829274987471,0.00051137598379729,4.58622028896819,0.0259143814596543,0
0.29921223403653,5.14670201344474,14.1213373219353,0.649261583969803,0.136828494423479,0.0330265142555388,0.615366685488869,0.0218591069296876,0.374390620283599,0.0233682397585809,4.81955523466084e-05,0.00280358896474207,0.0043375291067314,0.0528600209286883,0.0156841235342519,0.115244881746369,0.051901126917547,0.216150587261749,0.0741107454651491,0.188877446202504,0.38011935293864,0.162784442102161,0.000924869782533269,0.0409666791713211,0.00980343373433654,0.0947187989304005,0.000873144459745421,0.106606104394949,0.025275449126071,0.109708460256633,0.0505804469319561,0.256238552353924,0.696354011542059,0.136205915627377,0.521841013764382,2.23291485979073,0.0728368476172648,0.0264349960582678,0.587841519138189,0.671745888710403,9.70190468879491e-06,0.420906388943628,0.627490664538753,59.4687229320963,0.0238131315061588,0.049047460487471,2.83772692112231,0.367191160426163,0.120601045820124,0.0605667207399032,7.69577802577688,8.6454995203543e-29,9.53455693093204e-30,1.62720145040207e-28
5.03109921049776,0.0640333628241952,0.9914903589286,0.017293738742329,0.378818036300559,0.079178454545883,0.145192000634876,0.00557769202615897,0.970423361532056,0.0432401379790122,0.0968305506705998,0.00115489216999509,0.000689772607608703,0.00187202915070526,0.128406332407824,0.0741591057293513,0.163398898057183,0.474851995876033,0.128575472740655,1.00610150333517,1.35679229010149,0.189040432330557,0.107285030179925,0.0122793838979138,0.447454820253333,0.000132542129247822,0.00417591546811525,7.1086445423241e-05,0.251356735593432,2.41701242995728,0.0942677263600857,3.37271830779674,0.101004537226175,0.343146612137177,0.158881099783182,10.7202799199438,0.214799870700821,0.706572453061023,1.22852378641871,1.32814281954741,2.79499891160202e-05,0.0231366823485499,0.0263123354276987,1.04025252154785,17.757080407865,6.08814328057716,5.61519129670223,0.999080918589326,0.388899039147911,0.0338324075064838,35.1717184542104,3.49961500566582e-26,2.19050577420364e-27,7.18918078084033e-28
0.761857380427913,8.11253648296026,0.648895363045002,7.15406745478123,4.15768527220768,0.0112404651326365,0.000388447134073151,0.363069071681427,0.000139599300598825,0.0131791990583752,0.0252363198230792,0.000277840585409847,0.00548533544812071,0.0324412475578946,0.0121344079126608,0.0690163417198027,0.171082755765772,0.0281585673168728,2.88425376702492e-05,0.151986465121409,0.159239395153135,0.0365548310494741,0.00476917396900617,0.428003206186649,0.0420373271127501,0.00149566986279975,0.00119606127980374,0.773056871396055,0.274943986492907,0.34639837497297,0.114891395712124,0.173129817145803,0.000354824010131815,0.379896707091832,4.54698906199822,0.0690345025587841,0.728850917612724,3.06880800586095,7.65844660783424,5.3314894670358,0.0458637507692325,0.882220274870075,7.46049522559192,0.409341443971862,0.263680735596217,0.0658072217536868,7.31630021898174,31.5302189140669,6.11435367295465,0.00157418806434996,0.0516512895253001,2.86655412922596e-28,5.73084529076726e-30,2.88256579857606e-29
0.845518529126929,0.699428662410585,0.0150493187478719,0.280500350476758,0.104310316741385,0.38743487963551,0.290855781406883,1.56833958483345,0.324004588944917,1.80849531934861,29.6293167950205,0.141982770818351,0.0360437494243592,6.88705712969109,10.0204878676551,0.15406251833792,0.42440703686247,12.3207341977418,16.460931172567,0.906418629165572,1.54865016644491e-05,1.12033703759421,1.00100590714969,2.12156749370919,7.26557030320187,0.0467065215512489,0.251031500440107,0.98481258742036,0.103953270490489,0.212949875258318,0.0114398426841097,0.0244618690025286,0.102858595040985,0.00319828955713495,0.00807648936833896,0.173379688015652,0.172776113881278,0.170658385630913,0.0386033826533024,0.0170261344359973,0.00376312254071878,0.0157800279138582,0.00770529434559285,0.00255503500723102,0.010430823329307,0.00192378756529821,0.000276536153918516,0.00758165139922467,0.0544658169066577,0.31635727096316,0.000471481721759484,2.42915526758037,0.0137259120283041,8.53696923516982e-29
0.491038997517268,3.58886974942051,3.05290203219869,1.35483441138551,7.18169627923162,0.770669532694318,0.634195716059372,1.91817015361264,0.00271792906150924,4.38615867369525,1.21620453055266,5.74559703728113e-08,0.711418057000159,0.103433726809086,0.209928313145534,0.142384587952165,0.037347107341612,0.862866849053118,0.013945750565276,0.626373008488545,0.479233168211557,13.1405411069725,0.122736577884492,20.6442780880508,1.24656031608673,0.767959452458421,8.71322672607525,0.111621705541332,0.729580165028953,1.1388720121607,7.80970458245902,0.0270193358034646,2.00282659778823,1.10463175361508,5.26734983834513,1.95929866476383,0.131823327697189,1.84864398463775,0.20858152177126,3.60227657127188,1.32784811138358,0.197765273793505,0.0503658713760604,0.0332465762271218,0.0143411163324546,0.00155766680911663,0.00933762557537309,0.00020863924810055,0.00320074431460135,0.000200308053580062,7.10702221368394e-06,1.23259516440783e-30,1.45648452044285e-31,3.51676001204796e-31
0.37531358441789,0.0211454279073436,0.101538731109524,0.0480939458029143,1.00028272360511,0.241193388810826,1.99209212273972,0.731406362452727,5.73864038581345,27.7880906267457,5.79560494773242,0.252656324141309,8.76849779050121,0.0223245024733887,1.99166808141352,12.9090977246303,0.0194230697926009,4.04960574506487,11.4683594967562,0.0588529090719653,4.23742037010516,7.55718592197545,0.254061652782744,0.761349308135492,0.32492700650491,1.10620265092014,0.0107213914403245,0.519658097750518,0.187687750218534,0.959793655815123,0.0153363007613595,0.0631121417091092,0.00903640515946034,0.149761217686643,0.0696544441084635,0.148147794835356,0.000276159064715819,0.00426583050504162,0.00373726078344824,0.0605626693604093,0.164326600789139,0.0137130212681283,0.00197632427677411,0.000969754535360524,0.0016262935191791,0.000561355950180529,3.43698917749288e-06,9.42094965085345e-07,1.49397942388033e-05,1.93305432510133e-05,2.07963421155526e-06,1.97215226305253e-29,2.02343014782184e-30,6.45445452002792e-30
4.08366315561634,1.73016544813676,0.944006775038705,2.68846958511146,0.12712346848611,0.0336683418365154,0.0573537860860466,0.00887720311134877,0.112489873919426,0.0659599837263785,3.90357145198091e-05,0.000317165712078656,0.397422113547358,0.457451391515631,0.0280839560361935,0.0589941384435702,0.113240343267689,0.356140029341483,0.0210911108507237,0.266358901144952,0.401561763416786,0.121608502226939,0.0608802575424423,0.468195550304306,0.097033272998239,0.0118677862430988,0.122821894380968,0.820548258926886,0.147862799400219,1.05809918976815,0.104473071865427,0.072584730087687,0.596549844933766,0.197299141881578,0.761507075871286,0.572529355962263,8.42457080847271,24.5587585770472,0.140202174532537,0.0394533204068303,1.3062973859805,7.88611073605011,33.1131835709232,0.114367467425645,0.00255809456461008,1.82753698823695,2.24360979443612,2.24392710602867,0.926464406637581,0.0065231722856778,9.80945183086595e-05,7.70371977754894e-30,5.87902152586355e-29,1.3605961082398e-28
0.370559021988347,9.82052304341975,0.688639167180292,5.51461670067801,4.63362623558929,0.41550196078137,0.0023589115457702,0.03958691065474,0.424168353555577,0.0644642749408299,0.0406300571348953,0.00189009283308851,0.186344817417418,0.108086405199107,0.000583214091015582,0.00181836554402571,0.0776416809384403,0.0956285665653927,0.000118149729061462,0.0926395119719817,0.0015721419123911,0.0301746260160753,0.000210588752274481,0.525402136754256,0.0119219287493857,0.0218856644605236,0.361673042188264,0.297003902857147,0.778160121101892,0.00463657841600045,0.000471733205573324,0.132339152189502,0.00556580894761653,0.0727939278578653,0.850369815850598,0.147573290480799,0.922800662516968,5.27517771774577,3.66024602280704,0.355045330306434,0.216570038704152,37.3838292814606,20.4765394436098,1.15220682405374,0.522208735547112,2.13573217314433,0.232868776336757,1.53808179553112,0.303990085014087,0.00310696033966114,0.000416251383820674,1.97215226305253e-29,8.13705401503606e-31,1.82327719629721e-29
0.2029375752917,3.58403598010512,15.6472807044571,0.854899312924752,0.576427456750122,0.0107698560861635,0.707183844731416,0.0252114358985235,0.527075433082461,0.0282956157344062,0.0042682094033013,0.0014403270591999,0.00228188930827397,0.0106509580406671,0.0844033857282491,0.259044885503334,0.209434984280914,0.531969449295817,0.0742912052383247,1.63127260182411,1.43656020451477,0.109065050018276,0.263276374051411,0.0478009811127895,0.282458145836972,0.0266912501722122,0.67626433741769,0.173062558299662,0.0441711177444043,0.0476155681744673,0.000184647431033975,0.0778328840059544,0.891581481935795,0.0620395855309716,0.272715126533124,1.03887948138281,0.161699114561901,0.605427320882607,1.77330292658375,1.29695930358908,0.0144306434667671,0.0673929576653759,0.265979175986401,0.0236462164563954,1.70991751863915,1.98748535928599,26.280512617264,6.38667449707696,0.883059308189092,0.119426747519645,28.0007123879267,1.86479322423261e-26,3.90000813738415e-31,1.58858905997474e-28
