EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
6.62925148,0.736583531,0.373737276,0.076815672,4,6,12,50,1,25,0.961538434,59.25925827,3,0.25,0,0,5,4,20,20,1,20,7.992788315,82.60869598,8,0.400000006,0,0,9,14,72,19.44444466,1,11.11111069,8.413461685,74.46808624,29,0.402777791,12.33333302,17.12962914,12,16,4.03E-05,5.37E-05,28,0.009400516,0.000985127,0.139317974,12,2755592,2071304,0.060386296,0.080335863,117.4337692,0.004243727,-1.10E-12,118.9015808,7.083333492,0.071412362,0.004254255,7.309654713,0.812183857,0.24952361,0.155812711,0,7,179,3,0,1,0,13,2,15,0,7,2,8,91,1,8,13,29,3,1,3,5,26,13,8,29,74,18,1.23,14,47,3,35,0,8,2,50,1,2,4,2,3,1.875,1,10,3.75,1,3,1.625,1,2,1,0,0,0
2.880952358,0.72023809,0.764706135,0.182782933,2,0,2,0,2,100,0.901442289,78.94736481,1,0.5,1,50,3,2,6,33.33333206,1,33.33333206,6.730769157,91.80327606,2,0.333333343,0.5,8.333333015,4,3,12,25,1,25,6.911057472,87.78626251,4.5,0.375,2,16.66666603,6,6,2.01E-05,2.01E-05,11,0.00369306,0.000771085,0.10904789,6,2757257,2066323,0.060349833,0.080529518,59.42213821,0.002147349,-1.10E-12,118.80159,5.583333492,0.071352303,0.003353353,3.062576294,0.765644073,0.365068227,0.032250401,0,6,104,2,0,1,1,4,1,16,0,9,1,3,64,1,3,4,14,1,1,2,2,8,4,3,14,30,6,2.13,10,20,2,15,0,3,1,50,2,0,1,1,4,2,1,6,3.333333333,1,2,1.333333333,1,1,0.6,0,0,0
2.946428537,0.736607134,0.680618107,0.1434609,2,0,2,0,2,100,0.901442289,78.94736481,1,0.5,1,50,3,2,6,33.33333206,1,33.33333206,6.730769157,91.80327606,2,0.333333343,0.5,8.333333015,4,3,12,25,1,25,6.911057472,87.78626251,4.5,0.375,2,16.66666603,6,10,2.01E-05,3.36E-05,15,0.00503599,0.000826,0.11681404,6,2757257,2066323,0.060349833,0.080529518,59.42213821,0.002147349,-1.10E-12,118.80159,5.583333492,0.071352303,0.003353353,3.08264637,0.770661592,0.379550517,0.093470424,0,5,128,2,0,1,1,5,1,18,0,12,1,4,86,1,4,5,15,1,1,2,3,9,5,4,15,33,7,2.61,9,22,2,16,0,4,1,75,2,0,1,1,5,2.5,0,4,3.25,2,2,1.25,1,1,0.5,0,0,0
7.773208618,0.86368984,0.371238977,0.16679059,0,0,0,0,0,0,0,0,0,0,0,0,9,12,72,16.66666603,1,11.11111069,40.14422989,59.48352814,30,0.416666657,0,0,9,12,72,16.66666603,1,11.11111069,40.14422989,59.48352814,30,0.416666657,0,0,30,0,0.00010072,0,30,0.010071981,0.007184267,1.016008735,30,2770560,2064573,0.060060062,0.080597781,0,0,-1.10E-12,131.401535,1,0.078919843,0.000600601,8.376181602,0.930686831,0.160756096,0.146605521,0,4,273,3,0,1,1,18,1,12,8,7,1,15,157,1,15,18,34,1,3,3,14,24,18,15,34,94,22,1.67,22,56,3,37,0,7,1,86,4,0,7,1,7,2.533333333,1,3,1.933333333,1,4,1.266666667,1,1,0.277777778,0,0,0
8.709137917,0.870913744,0.273354948,0.111731872,5,2,20,10,3,60,2.283653736,71.69811249,9,0.449999988,8,40,7,6,42,14.28571415,2,28.5714283,15.08413506,83.38870239,18,0.428571433,9,21.4285717,10,13,90,14.44444466,1,10,16.04567337,77.16763306,38.5,0.427777767,22.33333397,24.81481552,28,9,9.40E-05,3.02E-05,35,0.011750645,0.002314472,0.327315748,28,2757252,2066554,0.060349941,0.080520518,66.27157593,0.002394869,-1.10E-12,106.7253571,7.333333492,0.064099312,0.004404405,9.301018715,0.930101871,0.1623348,0.179678664,0,4,231,2,0,1,1,12,1,14,8,9,1,11,147,1,11,12,27,0,1,2,11,15,12,11,27,67,14,2.19,17,41,2,28,0,3,1,86,7,0,5,2,8,3.090909091,1,3,2.272727273,1,2,1.090909091,1,1,0.285714286,0,0,0
2.5,0.833333313,0.597222209,0.014365547,2,1,2,50,1,50,1.442307711,85.7142868,0.5,0.25,0,0,1,0,0,0,1,100,7.752403736,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,8.95432663,94.90445709,2.5,0.416666657,2,33.33333206,2,2,6.71E-06,6.71E-06,4,0.001342931,0.000193441,0.027356666,2,2760583,2768896,0.060277123,0.060096152,0.699999988,2.53E-05,-1.10E-12,2,4.583333492,0.001201201,0.002752753,2.916666746,0.972222209,0.386664867,0.186080039,1,2,35,1,0,1,1,1,1,5,0,3,1,1,24,1,1,1,5,0,0,1,0,1,1,1,5,7,0,3.43,4,5,1,3,0,1,1,100,1,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0
6.747126579,0.843390822,0.429043591,0.361050636,1,0,0,0,1,100,1.201923132,100,0,0,0,0,7,3,42,7.142857075,4,57.1428566,30.64903831,88.38821411,19.5,0.464285702,0,0,8,6,56,10.71428585,2,25,30.82932663,85.92964935,25,0.446428567,4,7.142857075,27,2,9.06E-05,6.71E-06,29,0.009736248,0.015116632,2.137814522,27,2762247,2064570,0.060240813,0.0805979,25.34523773,0.000915906,-1.10E-12,129.5106659,3.583333254,0.077784181,0.002152152,7.280508041,0.910063505,0.203190297,0.346299976,1,22,276,7,0,1,4,15,2,35,0,11,2,8,125,2,8,15,34,3,0,7,4,71,15,8,37,128,56,0.98,23,93,7,78,2,8,2,100,3,0,3,2,3,1.75,1,13,3.5,0,11,2.375,1,4,1.333333333,0,0,0
6.570263863,0.821282983,0.473586172,0.222137898,0,0,0,0,0,0,0,0,0,0,0,0,8,13,56,23.2142849,2,25,47.29567337,57.52923965,21.5,0.383928567,0,0,8,13,56,23.2142849,2,25,47.29567337,57.52923965,21.5,0.383928567,0,0,22,0,7.39E-05,0,22,0.00738612,0.011174717,1.580343604,22,2770560,2052820,0.060060062,0.081059225,0,0,-1.10E-12,143.3023529,1,0.086067483,0.000600601,6.679424763,0.834928095,0.181446254,0.145817772,1,5,122,2,0,1,1,11,2,10,0,4,2,7,53,1,7,11,20,1,2,2,5,23,11,7,20,50,17,1.06,19,37,2,27,0,7,2,71,6,0,4,1,4,1.571428571,0,7,3.142857143,1,2,1.285714286,1,1,0.444444444,0,1,1
16.94972229,0.847486138,0.256979108,0.351987928,2,0,2,0,2,100,1.081730723,72,1,0.5,0,0,18,32,306,10.45751667,2,11.11111069,40.32452011,59.85726929,137,0.447712421,0,0,20,36,380,9.473684311,2,10,40.625,58.98778534,172,0.452631593,23.66666603,6.228070259,88,4,0.000295445,1.34E-05,92,0.030887408,0.034243498,4.842761993,88,2763907,2056093,0.060204629,0.080930188,121.013443,0.004373086,-1.10E-12,150.0034637,3.833333254,0.090092167,0.002302302,18.2878437,0.914392173,0.121901095,0.362808794,0,17,439,7,0,1,1,26,2,27,0,9,2,13,147,1,13,26,59,9,1,7,4,161,26,15,60,258,129,0.57,35,189,7,164,1,13,2,73,2,0,15,2,6,2.538461538,1,22,4.538461538,0,11,2.307692308,1,4,1.066666667,0,4,1
15.30256653,0.900151014,0.263585538,0.253605098,1,0,0,0,1,100,2.103365421,100,0,0,0,0,16,25,240,10.41666698,4,25,50.30047989,52.77427673,107.5,0.447916657,0,0,17,33,272,12.13235283,2,11.76470566,50.48077011,51.81986618,119.5,0.439338237,6.666666508,2.450980425,65,3,0.000218226,1.01E-05,68,0.022829823,0.021565005,3.049752235,65,2767233,2039458,0.060132269,0.081590302,42.79818344,0.001546606,-1.10E-12,156.4523163,2.5,0.093965352,0.001501502,15.58888912,0.916993499,0.096443817,0.144593462,3,6,296,7,0,1,4,29,2,12,1,4,2,16,104,2,16,29,53,1,8,7,12,75,29,16,53,145,53,0.72,47,106,7,79,0,15,2,80,6,0,12,1,10,2.3125,1,15,4.0625,1,10,1.9375,1,3,0.631578947,0,1,1
