EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
9.107142448,0.827922046,0.274303198,0.063234776,4,6,12,50,1,25,0.911680937,59.25925827,3,0.25,0,0,7,5,42,11.90476227,2,28.5714283,12.25071239,75.17482758,18.5,0.440476179,0,0,11,15,110,13.63636398,1,9.090909004,12.47863293,69.9680481,47.5,0.431818187,19.66666603,17.87878799,21,15,6.17E-05,4.41E-05,36,0.000106,0.00121,0.171155587,21,3062488,2331921,0.057306346,0.075259842,133.3552246,0.004332148,-1.29E-11,122.3511505,7.666666985,0.069676057,0.004365983,9.692058563,0.881096184,0.178900093,0.133531556,0,10,212,8,0,1,0,18,2,18,0,7,2,8,91,1,8,18,35,3,1,8,5,40,18,11,35,106,27,0.86,15,62,8,45,0,8,2,50,1,2,6,2,4,2.125,1,11,3.875,1,17,3.375,1,3,1.363636364,0,0,0
2.833333254,0.708333313,0.746835947,0.173270985,2,0,2,0,2,100,0.854700863,78.94736481,1,0.5,1,50,3,2,6,33.33333206,1,33.33333206,6.666666508,92.12598419,2,0.333333343,0.5,8.333333015,4,3,12,25,1,25,6.837606907,88.23529053,4.5,0.375,2,16.66666603,6,6,1.76E-05,1.76E-05,11,3.23E-05,0.000591,0.083561987,6,3064244,2326693,0.057273507,0.075428948,49.05771637,0.001593678,-1.29E-11,120.0868912,6.166666985,0.068386614,0.003511769,3.110515833,0.777628958,0.345031887,0.02895071,0,6,104,2,0,1,1,4,1,16,0,9,1,3,64,1,3,4,14,1,1,2,2,8,4,3,14,30,6,2.13,10,20,2,15,0,3,1,50,2,0,1,1,4,2,1,6,3.333333333,1,2,1.333333333,1,1,0.6,0,0,0
2.895833254,0.723958313,0.662475586,0.133907005,2,0,2,0,2,100,0.854700863,78.94736481,1,0.5,1,50,3,2,6,33.33333206,1,33.33333206,6.666666508,92.12598419,2,0.333333343,0.5,8.333333015,4,3,12,25,1,25,6.837606907,88.23529053,4.5,0.375,2,16.66666603,6,10,1.76E-05,2.94E-05,15,4.41E-05,0.000632,0.089422658,6,3064244,2326693,0.057273507,0.075428948,49.05771637,0.001593678,-1.29E-11,120.0868912,6.166666985,0.068386614,0.003511769,3.136458397,0.784114599,0.362571329,0.093145706,0,5,128,2,0,1,1,5,1,18,0,12,1,4,86,1,4,5,15,1,1,2,3,9,5,4,15,33,7,2.61,9,22,2,16,0,4,1,75,2,0,1,1,5,2.5,0,4,3.25,2,2,1.25,1,1,0.5,0,0,0
7.777749538,0.864194393,0.371376336,0.167080447,0,0,0,0,0,0,0,0,0,0,0,0,9,12,72,16.66666603,1,11.11111069,40.62678146,59.51586151,30,0.416666657,0,0,9,12,72,16.66666603,1,11.11111069,40.62678146,59.51586151,30,0.416666657,0,0,30,0,8.81E-05,0,30,8.81E-05,0.00618,0.873408556,30,3081780,2324799,0.056947608,0.0754904,0,0,-1.29E-11,135.5678406,1,0.07720264,0.000569476,8.38988781,0.93220979,0.158558771,0.149664059,0,4,273,3,0,1,1,18,1,12,8,7,1,15,157,1,15,18,34,1,3,3,14,24,18,15,34,94,22,1.67,22,56,3,37,0,7,1,86,4,0,7,1,7,2.533333333,1,3,1.933333333,1,4,1.266666667,1,1,0.277777778,0,0,0
8.595370293,0.859537005,0.273599863,0.099541284,5,2,20,10,3,60,2.393162489,72.41379547,9,0.449999988,8,40,7,6,42,14.28571415,2,28.5714283,15.55555534,84,18,0.428571433,9,21.4285717,10,13,90,14.44444466,1,10,16.58119583,77.59999847,38.5,0.427777767,22.33333397,24.81481552,27,9,7.93E-05,2.64E-05,34,9.99E-05,0.00183,0.258601248,27,3064237,2326883,0.057273638,0.075422786,84.63852692,0.002749549,-1.29E-11,109.6256866,8.166666985,0.062429208,0.004650721,9.299968719,0.929996848,0.15510188,0.163535878,0,4,231,2,0,1,1,12,1,14,8,9,1,11,147,1,11,12,27,0,1,2,11,15,12,11,27,67,14,2.19,17,41,2,28,0,3,1,86,8,0,5,2,8,3.090909091,1,3,2.272727273,1,2,1.090909091,1,1,0.285714286,0,0,0
2.5,0.833333313,0.597222209,0.014365547,2,1,2,50,1,50,1.652421594,90.625,0.5,0.25,0,0,1,0,0,0,1,100,7.920228004,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,9.28774929,95.32164001,2.5,0.416666657,2,33.33333206,2,2,5.87E-06,5.87E-06,4,1.17E-05,0.000136,0.019293915,2,3067750,3080025,0.05720805,0.056980059,0.666666687,2.17E-05,-1.29E-11,2,5.416666985,0.001138952,0.003084662,2.902777672,0.967592597,0.386758506,0.185885072,1,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,0,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,1,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0
6.810344696,0.851293087,0.392239034,0.386171699,1,0,0,0,1,100,1.367521405,100,0,0,0,0,7,3,42,7.142857075,4,57.1428566,30.94017029,88.43648529,19.5,0.464285702,0,0,8,5,56,8.928571701,3,37.5,31.11111069,85.5799408,25.5,0.455357134,5,8.928571701,27,2,7.93E-05,5.87E-06,29,8.52E-05,0.014,1.976119399,27,3069505,2321336,0.057175342,0.075603016,21.16666603,0.000687616,-1.29E-11,131.7463989,4.416666508,0.075026423,0.002515186,7.309785366,0.913723171,0.198659018,0.346814901,1,22,276,7,0,1,4,15,2,35,0,11,2,8,125,2,8,15,34,3,0,7,4,71,15,8,37,128,56,0.98,23,93,7,78,2,8,2,100,3,0,3,2,3,1.75,1,13,3.5,0,11,2.375,1,4,1.333333333,0,0,0
6.71978569,0.839973211,0.450847358,0.188400954,0,0,0,0,0,0,0,0,0,0,0,0,8,14,56,25,2,25,47.92022705,57.60274124,21,0.375,0,0,8,14,56,25,2,25,47.92022705,57.60274124,21,0.375,0,0,21,0,6.17E-05,0,21,6.17E-05,0.00879,1.242754221,21,3081780,2287885,0.056947608,0.076708399,0,0,-1.29E-11,151.4237671,1,0.086232215,0.000569476,6.770466328,0.846308291,0.172837719,0.096718013,1,6,135,2,0,1,1,10,1,12,0,6,1,7,67,1,7,10,19,1,2,2,5,18,10,7,19,55,15,1.22,13,34,2,25,0,7,1,76,7,0,4,1,4,1.428571429,0,7,3.142857143,2,2,1.142857143,1,1,0.333333333,0,2,1
21.00886154,0.875369251,0.230905429,0.361909688,3,0,6,0,3,100,2.56410265,73.77049255,3,0.5,0,0,21,38,420,9.047618866,2,9.523809433,41.93732071,54.76190567,191,0.454761893,0,0,24,46,552,8.333333015,2,8.333333015,42.67806244,53.30960846,253,0.458333343,43.33333206,7.850241661,82,7,0.000240844,2.06E-05,89,0.000261,0.0231,3.267421722,82,3071254,2291294,0.057142783,0.076594271,283.6554565,0.009214768,-1.29E-11,164.1735992,5.333333015,0.09349294,0.003037206,22.51348114,0.938061714,0.096568517,0.313695252,1,11,360,7,0,1,2,26,2,19,0,7,2,14,133,2,14,26,62,8,1,7,5,98,26,14,63,200,69,0.67,27,132,7,106,0,14,2,100,3,0,17,2,5,2,0,22,4.285714286,0,11,2.214285714,1,4,0.941176471,0,2,1
16.64043236,0.924468517,0.234500751,0.302938908,1,0,0,0,1,100,0.512820542,100,0,0,0,0,17,29,272,10.6617651,4,23.52941132,51.05413055,49.20373535,121.5,0.446691185,0,0,18,30,306,9.8039217,4,22.22222137,51.05413055,48.96175003,138,0.450980395,15,4.90196085,71,3,0.000208535,8.81E-06,74,0.000217,0.0191,2.706804991,71,3078271,2272055,0.057012524,0.077242851,103.5149307,0.003362763,-1.29E-11,164.5903168,2.5,0.093730249,0.00142369,16.90901184,0.939389586,0.087683648,0.158789739,3,8,332,7,0,1,4,30,2,14,1,5,2,16,116,2,16,30,59,1,8,7,12,72,30,18,59,176,52,0.66,40,111,7,84,0,15,2,84,7,0,13,1,6,2.0625,1,17,4.25,1,10,1.9375,1,3,0.631578947,0,2,1
