EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
10.83697319,0.903081059,0.240592495,0.209298685,1,0,0,0,1,100,0.375939846,100,0,0,0,0,11,8,110,7.272727489,3,27.27272797,24.66165352,50.38402557,51,0.463636369,0,0,12,11,132,8.333333015,3,25,24.66165352,50,60.5,0.458333343,8,6.060606003,50,13,3.51E-05,9.13E-06,63,0.004426955,1.09E-08,1.54E-06,50,1768900,1397364,0.075187966,0.095179208,53.97142792,0.003053425,12.30607986,82.47419739,2,0.061964083,0.00150263,11.65048122,0.970873415,0.123807468,0.189297318,0,6,214,2,1,1,3,10,1,11,2,5,1,9,97,3,9,10,46,0,4,2,8,41,10,9,40,95,28,1.02,22,68,2,54,0,7,1,100,2,0,12,1,6,3,1,12,4.555555556,1,2,1.111111111,1,3,0.571428571,0,3,1
6.732142925,0.961734712,0.199298471,0.100811318,5,0,20,0,5,100,1.503759384,57.1428566,10,0.5,0,0,2,1,2,50,1,50,12.93233109,96.08938599,0.5,0.25,0,0,7,1,42,2.380952358,6,85.7142868,13.83458614,85.98130798,20.5,0.488095224,10,23.80952454,9,19,6.32E-06,1.34E-05,28,0.001967536,3.28E-09,4.64E-07,9,1760922,1409871,0.075528614,0.094334871,26.98571396,0.001526713,9.232999802,52.03801727,7,0.039096933,0.005259204,6.937857151,0.991122425,0.159682631,0.059410568,0,3,55,1,0,1,0,5,1,4,0,1,1,4,28,1,4,4,10,1,0,2,3,4,4,4,9,19,4,1.47,8,13,1,8,0,4,1,0,6,0,1,1,8,3.25,1,3,2.25,2,1,1,1,0,0,0,0,0
7.128869057,0.891108632,0.329661012,0.221135691,3,0,6,0,3,100,1.353383422,64.2857132,3,0.5,0,0,5,3,20,15,3,60,19.39849663,44.79166794,8.5,0.425000012,0,0,8,6,56,10.71428585,3,37.5,19.62405968,43.21192169,25,0.446428567,11,19.6428566,16,12,1.12E-05,8.43E-06,28,0.001967536,2.80E-08,3.95E-06,16,1763582,1408316,0.075414695,0.09443903,99.5856781,0.005634045,9.432926178,63.83714676,5,0.047961794,0.003756574,7.67852211,0.959815264,0.152035967,0.086388789,0,6,51,2,0,1,0,3,2,6,0,0,2,2,20,1,2,3,12,0,2,2,2,9,3,2,11,23,7,0.87,8,18,2,14,0,2,2,0,4,0,2,1,7,5,3,6,5.5,5,2,1.5,1,1,0.75,0,0,0
1,1,1,1,1,0,0,0,1,100,0.60150373,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.60150373,100,0,0,0,0,0,3,0,2.11E-06,3,0.000210807,4.26E-11,6.03E-09,0,1762257,1770230,0.075471401,0.075131483,0,0,2.278713465,1,4.166666508,0.000751315,0.003130478,1,1,1,1,0,18,115,16,0,1,17,18,9,27,0,7,3,2,46,1,2,5,21,1,0,16,1,48,18,2,22,57,17,0.81,12,39,3,33,1,2,9,50,1,0,0,1,20,12,4,3,2.5,2,6,4,2,2,1.75,1,0,0
6.205797195,0.886542439,0.343382984,0.159233436,2,0,2,0,2,100,1.127819538,93.75,1,0.5,0,0,5,3,20,15,3,60,19.39849663,44.79166794,8.5,0.425000012,0,0,7,5,42,11.90476227,3,42.8571434,19.62405968,44.08783722,18.5,0.440476179,7.5,17.8571434,16,7,1.12E-05,4.92E-06,23,0.00161619,2.80E-08,3.97E-06,16,1766241,1408316,0.075301163,0.09443903,96.69282532,0.005470382,8.587190628,63.83714676,3.5,0.047961794,0.002629602,6.678848743,0.954121292,0.172563553,0.101260349,0,7,52,2,0,1,0,3,2,7,0,0,2,2,20,1,2,3,12,0,2,2,2,9,3,2,11,24,7,0.83,8,18,2,14,0,2,2,0,4,0,2,1,5,4,3,6,5.5,5,2,1.5,1,1,0.75,0,0,0
1,1,1,1,1,0,0,0,1,100,0.526315808,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.526315808,100,0,0,0,0,0,3,0,2.11E-06,3,0.000210807,4.36E-11,6.16E-09,0,1764914,1770230,0.07535778,0.075131483,0,0,2.225758791,1,3.333333254,0.000751315,0.002504383,1,1,1,1,0,7,178,5,2,2,13,21,3,14,0,7,3,7,81,1,7,20,41,2,0,6,3,61,20,16,27,84,36,0.96,16,63,5,42,0,7,3,97,1,0,0,1,6,4.714285714,3,3,2.142857143,1,5,2.857142857,1,3,2,0,0,0
11.28973579,0.868441224,0.243132696,0.113089748,1,0,0,0,1,100,0.451127827,100,0,0,0,0,12,20,132,15.15151501,1,8.333333015,24.51127815,43.0079155,56,0.424242437,0,0,13,23,156,14.7435894,1,7.692307472,24.51127815,42.67015839,66.5,0.426282048,9,5.769230843,63,12,4.43E-05,8.43E-06,75,0.005270185,1.13E-08,1.60E-06,63,1768900,1392037,0.075187966,0.095543437,60.63809586,0.003430591,12.7927599,85.59085846,2,0.064305678,0.00150263,12.41437531,0.954951942,0.11792209,0.135078862,0,5,242,2,0,1,2,13,1,10,1,5,1,12,105,3,12,13,70,0,5,2,12,59,13,12,44,120,30,0.88,21,74,2,59,0,11,1,75,2,0,12,1,6,2.75,1,12,4.166666667,1,2,1.083333333,1,3,0.352941176,0,3,1
5.095238209,0.849206328,0.40986228,0.205751956,1,0,0,0,1,100,0.977443635,100,0,0,0,0,5,3,20,15,3,60,19.39849663,44.79166794,8.5,0.425000012,0,0,6,4,30,13.33333302,3,50,19.62405968,44.31239319,13,0.433333337,3.5,11.66666698,17,4,1.19E-05,2.81E-06,21,0.001475652,2.79E-08,3.95E-06,17,1767571,1408316,0.075244501,0.09443903,2.842857122,0.000160834,8.142311096,63.83714676,2.5,0.047961794,0.001878287,5.651870251,0.941978395,0.192054361,0.076700158,0,7,69,4,0,1,0,8,2,8,0,0,2,3,25,1,3,6,16,0,3,6,3,16,6,3,15,34,11,0.74,10,26,4,19,0,3,3,33,4,0,2,1,4,3.666666667,3,7,5.333333333,3,4,2,1,3,1.8,0,0,0
1,1,1,1,1,0,0,0,1,100,0.451127827,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.451127827,100,0,0,0,0,0,4,0,2.81E-06,4,0.000281077,5.80E-11,8.20E-09,0,1766243,1770230,0.075301073,0.075131483,0,0,2.684999228,1,2.833333254,0.000751315,0.002128725,1,1,1,1,16,39,1021,122,0,12,0,321,13,50,0,8,13,19,174,1,19,240,34,1,5,122,2,496,240,232,35,762,634,0.23,86,669,122,429,3,19,17,75,1,0,0,1,9,3.736842105,1,15,4.210526316,1,1189,84.26315789,1,3,1.380952381,0,0,0
6.511675835,0.813959479,0.445885897,0.130592272,1,0,0,0,1,100,0.751879692,100,0,0,0,0,7,7,42,16.66666603,1,14.28571415,24.13533783,53.05784988,17.5,0.416666657,0,0,8,11,56,19.6428566,1,12.5,24.13533783,52.19512177,22.5,0.401785702,2.5,4.464285851,34,4,2.39E-05,2.81E-06,38,0.002670227,8.72E-09,1.23E-06,34,1768900,1405342,0.075187966,0.094638884,45.47142792,0.002572539,11.04869461,77.59086609,2,0.058295164,0.00150263,7.413362026,0.926670253,0.196436659,0.068562433,0,5,158,2,0,1,2,7,1,11,1,6,1,6,74,3,6,7,39,0,4,2,6,29,7,6,27,67,14,1.1,17,41,2,32,0,5,1,55,2,0,8,1,5,3,1,9,4.166666667,1,2,1.166666667,1,7,0.909090909,0,3,1
