EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.494768262,100,0,0,0,0,1,0,0,0,1,100,1.494768262,100,0,0,0,0,2,0,7.68E-07,0,2,7.68E-05,1.53E-12,2.17E-10,2,448230,447561,0.149253726,0.149476826,0,0,-1.92E-13,2,1,0.002985075,0.001492537,1,1,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,10,0,0,0,0,0,0,0,7,11,0,2.73,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,0
27.83184242,0.869745076,0.220662788,0.395643771,1,0,0,0,1,100,4.932735443,100,0,0,0,0,32,117,992,11.79435444,1,3.125,30.19432068,19.38579559,437.5,0.441028237,0.5,0.050403226,32,117,992,11.79435444,1,3.125,30.19432068,19.38579559,437.5,0.441028237,0.5,0.050403226,260,8,9.98E-05,3.07E-06,265,0.0102,2.60E-05,0.00367,260,446893,198280,0.149700269,0.337401658,0.5,0.000111884,-1.92E-13,134.9832458,2.5,0.201467529,0.003731343,29.70972633,0.928428948,0.087806232,0.323278278,3,21,366,6,0,2,1,31,3,32,1,9,3,9,120,1,9,28,46,4,2,7,2,159,28,22,48,221,50,0.54,25,98,6,65,1,8,3,81,1,1,30,3,15,6.111111111,2,14,8.888888889,4,10,3.888888889,1,4,2,0,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.494768262,100,0,0,0,0,1,0,0,0,1,100,1.494768262,100,0,0,0,0,2,0,7.68E-07,0,2,7.68E-05,1.53E-12,2.17E-10,2,448230,447561,0.149253726,0.149476826,0,0,-1.92E-13,2,1,0.002985075,0.001492537,1,1,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,10,0,0,0,0,0,0,0,7,11,0,2.73,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.64035416,0.867889524,0.205789894,0.381664097,2,0,2,0,2,100,6.278027058,63.63636398,1,0.5,1,50,32,118,992,11.89516163,1,3.125,30.19432068,19.23809433,437,0.440524191,0.333333343,0.033602152,33,142,1056,13.44696999,1,3.030303001,30.34379578,18.72693634,457,0.432765156,4.866666794,0.460858583,276,4,0.000106,1.54E-06,277,0.0106,2.72E-05,0.00384,276,446892,198280,0.149700597,0.337401658,6.433333397,0.00144,-1.92E-13,134.9832458,3,0.201467529,0.004477612,30.48931885,0.923918724,0.085672714,0.320329338,3,20,376,5,0,2,1,32,3,30,1,8,3,10,123,1,10,27,50,5,2,6,2,165,27,18,51,227,49,0.54,26,100,5,68,0,9,3,83,2,0,30,1,13,5.2,2,22,8.7,2,12,3.6,1,3,1.583333333,0,2,1
22.56715965,0.902686417,0.204468712,0.331031471,0,0,0,0,0,0,0,0,0,0,0,0,25,64,600,10.66666698,3,12,26.45739937,23.98373985,268,0.446666658,0,0,25,64,600,10.66666698,3,12,26.45739937,23.98373985,268,0.446666658,0,0,105,0,4.03E-05,0,105,0.00403,8.15E-06,0.00115,105,448230,196369,0.149253726,0.340685129,0,0,-1.92E-13,128.3950348,1,0.191634387,0.001492537,23.64988708,0.94599551,0.119686157,0.450085104,0,30,211,19,0,1,6,43,7,37,0,2,7,4,32,1,4,26,50,1,7,30,3,92,26,4,54,147,55,0.22,32,109,19,79,4,4,11,55,3,0,21,2,15,7.5,1,41,13.75,1,820,207,1,8,5,0,0,0
2,1,0.802469134,0.885324538,1,0,0,0,1,100,3.736920834,100,0,0,0,0,1,0,0,0,1,100,0.149476826,0,0,0,0,0,2,0,2,0,2,100,3.8863976,100,1,0.5,1,50,8,1,3.07E-06,3.84E-07,9,0.000345,2.07E-09,2.93E-07,8,447561,447561,0.149476826,0.149476826,1,0.000223768,-1.92E-13,2,2,0.002985075,0.002985075,2,1,0.802469134,0.885324538,0,4,80,6,0,1,2,19,2,4,6,0,2,10,26,2,10,19,13,0,0,6,10,22,19,10,17,45,20,0.58,9,37,6,19,0,4,2,50,1,0,1,2,6,1.5,0,4,2.1,1,9,2.2,1,1,0.461538462,0,0,0
1,1,1,1,1,0,0,0,1,100,0.298953652,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.298953652,100,0,0,0,0,0,8,0,3.07E-06,8,0.000307,4.21E-12,5.95E-10,0,446893,448230,0.149700269,0.149253726,0,0,-1.92E-13,1,2.5,0.001492537,0.003731343,1,1,1,1,0,1,35,1,4,1,0,4,1,1,0,0,1,4,20,1,4,4,8,0,0,1,0,0,4,4,8,9,0,2.22,6,8,1,7,0,4,1,0,0,1,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0
6.561341763,0.82016772,0.483884811,0.115969107,0,0,0,0,0,0,0,0,0,0,0,0,8,16,56,28.5714283,1,12.5,34.23019409,50.32966995,20,0.357142866,0,0,8,16,56,28.5714283,1,12.5,34.23019409,50.32966995,20,0.357142866,0,0,30,0,1.15E-05,0,30,0.00115,2.54E-09,3.59E-07,30,448230,199063,0.149253726,0.336074501,0,0,-1.92E-13,120.9831085,1,0.180571809,0.001492537,7.379495144,0.922436893,0.219423234,0.194385469,0,11,328,6,1,1,16,52,3,12,4,1,3,20,50,2,20,52,100,7,1,6,12,181,52,27,113,257,142,0.19,22,255,6,203,0,16,3,82,1,1,9,2,12,6.4,1,12,5.5,1,9,3,1,2,1.125,0,0,0
1,1,1,1,1,0,0,0,1,100,0.149476826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.149476826,0,0,0,0,0,0,12,0,4.61E-06,12,0.000461,0,0,0,447561,448230,0.149476826,0.149253726,0,0,-1.08E-15,1,2,0.001492537,0.002985075,1,1,1,1,0,3,88,2,0,1,0,12,1,3,0,0,1,10,32,1,10,12,16,0,1,2,10,11,12,10,16,39,11,0.82,17,27,2,16,0,10,1,9,2,1,0,2,4,2.3,1,2,1.7,1,1,1,1,3,0.230769231,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.149476826,0,0,0,0,0,1,0,0,0,1,100,0.149476826,0,0,0,0,0,12,0,4.61E-06,0,12,0.000461,0,0,12,448230,447561,0.149253726,0.149476826,0,0,-1.08E-15,2,1,0.002985075,0.001492537,1,1,1,1,5,8,331,8,0,2,0,59,2,10,0,1,2,23,76,2,23,54,76,0,4,9,18,134,54,44,81,208,97,0.37,50,178,8,124,0,23,3,86,3,0,1,2,6,3.565217391,0,9,3.304347826,1,8,2.304347826,1,3,0.961538462,0,0,0
