"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48"
4.84693241717598,1.9932894415904,5.5131121848605,0.318995634539005,1.08621722503443,2.89674965500318,2.21188022235001,0.353220500771793,0.0300938227515254,0.846056028295799,4.00463980366745,0.76567950505875,0.0207899986865781,0.443129836205178,0.0881932067523871,3.12655764631933e-05,0.8839353544156,1.1670777437788,0.199589889196175,0.670607144324861,0.0323082853955983,1.50174171888432,0.210545398300659,2.1374774615039,0.0134389853227024,0.00167394656872271,0.0891014093618832,0.220861262357079,0.226678959187735,0.417914480438201,3.15965510638606,0.671941511025034,1.4653589500458,7.65750652577157,4.70258783154737,0.53814419282312,1.16356641184266,0.313485853844892,2.12954485289523,1.16602436596192,0.0176343892263326,0.908130652185602,0.00137005094273406,2.35986643938335,0.249953545289008,6.09379167279316,0.0575671435552225,34.1519077171253
0.180585229554123,0.850754678319272,1.38992954893934,4.33104560846081,2.23400918776356,0.596542241441138,0.561873961241858,0.991589576440201,4.79599718905638,2.57332225064357,0.817539516749485,9.07116209260774,0.855876586503962,2.14795608175176,3.82611285799856,1.44776259256902,0.00662155171439692,6.36328776463742,1.39466968264148,15.5061413501502,4.32480355173259,11.8304110077865,3.39471047045877,0.156048400250236,0.0147225225982744,1.12545275147415,0.919219795764189,2.16740977188295,0.706200940559625,0.949202723497437,0.547447620779503,1.28048186812044,0.136807821020889,2.37738019556188,1.10406898638894,0.560877158276225,0.245695501493858,1.14003152821644,0.888289703709893,0.103946610578911,0.549957299411755,1.40342512585526,0.0462128474126958,0.852808918392965,2.9181017446892,0.30264087265769,0.00972134543007356,0.00114336681430489
3.06376823443269,0.580403697524592,1.58007788954519,0.854283212363319,0.583238995580642,6.56359935575083,10.3631906880185,0.2063171214407,0.0157791401186286,0.654762256491429,2.94761884956569,0.321717896542073,0.417419816637332,1.74140646826369,0.372839285673979,0.329818913176631,0.00566733469865404,0.0267648816500313,2.56192026132972,1.02646917620704,1.09793370720113,5.23958514232587,1.38788730603645,6.35492335387501,0.0442969355005632,1.67388877983504,2.02758289418977,2.56205170290146,1.08788045733073,1.62604878454362,5.4409382063421,0.0582017638800851,9.50763971670831,6.47024768336539,9.17667637658462,0.0665526252351241,0.0353665366882377,0.110618432951613,0.140281539759438,0.318125570545756,0.139661458267257,2.40897362050159,0.737263378511769,0.1426317582325,0.176838675186007,0.0743464412166767,0.00046468666531503,7.67602899060716
0.366734837939739,1.54555383290763,7.6117619050598,0.00894791479107028,0.171693035699138,3.93933741309776,0.473687423362619,0.990245765941078,1.58643332071017,3.95495638794391,4.21857679721109,6.97480230347526,0.393587343165107,0.00217091778476377,1.45196327172939,0.180893246566546,7.50484404798864,0.0210701436228439,5.24064853802531,0.132539286773521,0.332048297243699,0.0470381857257933,0.00478934398913682,0.0645808199694635,0.25058947917899,0.00104573670949655,1.24710092540713,5.27482016855547,3.50999187784059,0.115917756392738,22.3218818218871,1.61387795310041,1.70339539203566,0.819377041946547,0.534189148042418,0.670343016266124,0.700641996728925,0.0425599129624166,3.55592303169721,0.592610548183338,0.00572609695412825,1.65190227255477,0.00896926786079246,2.94906702637223,4.45963677084319,0.656272009982773,0.0757830304220616,0.0194733373520614
3.26633746822832,4.17623802356888,1.03276577881072,2.97103952160546,0.509151121663571,4.91767796963952,0.00424437088383763,4.49787810637949,0.205123119108596,2.81678421275004,0.0947676632650293,0.0163812815791012,0.22122587186679,0.928889743037199,0.159635372287643,0.0371992454161312,0.233983033237042,1.96140691625036,8.45658433178075,1.12545656184029,0.969556704939306,0.71222016844109,0.538806268825571,0.188597448871042,0.877813821636081,0.111718606102499,1.02120096136532,0.00745057536778947,0.763179196782576,0.0153820856096507,0.748093435945305,0.000426050429698694,0.743806501268063,0.0790529847493781,0.62215102693878,0.820311380079139,0.118729055671568,0.0620310671817797,6.35027664222014,13.2037801138144,0.0225346422054295,0.514977929850522,12.8228316768733,14.3209235053167,6.41423221593922,0.0140417883773737,0.0466026843427496,0.256501747656661
1.78846054582257,3.7252237909925,4.81683399018457,1.57037835067548,2.42933507690623,0.385551812448297,0.0755110289724818,0.165091764883102,0.0102082640433067,0.603716435147663,4.31813042946405,0.0288833414922949,1.53856278278364,0.00719809440385542,1.88232009522207,0.870076142120874,0.596084205493846,0.285059773773654,0.279062649891576,1.3240499145119,1.0169962228915,1.1649762707625,1.3921973968643,0.0751236224567866,1.2324666768392,0.486239285524311,20.8790330288344,2.14765488849382,2.89667365026834,0.258078610477594,1.41595217163361,3.99072061124084,14.5189941667881,0.160424494754282,0.427829163073132,6.10172162436169,1.8213408277623,0.66355541886842,4.42321905935736,0.197345572981643,0.0399363718120379,0.422405998989495,0.117850999002108,0.790202962443133,6.60042474733649,0.00641735936260262,0.000996764529064635,0.0514835430570133
3.84706403071763,0.821489478709813,4.19360817453846,0.8701583989593,1.24379855987154,2.36744663843571,3.8373787658354,5.82087916700279,0.0159906027161762,0.244291479496314,2.41262047048813,1.76462294979692,0.164330826638232,3.60348565131735,0.083461322073373,0.0107751376135997,0.354842744707845,1.42884346681514,0.559070810841003,0.394684837032868,0.0124696646846742,2.92266072778426,0.240939945578198,0.0498982263898038,0.0865195647561154,0.0023388103602921,8.08711349544802,5.24627269084867,0.580377113553057,1.86715622845927,0.907594963480894,0.115423793108465,0.0412974351887428,0.893797253298056,0.290599165333931,0.0658473561568397,0.974448944325455,0.190645672860706,7.46733418671691,1.97186549540168,2.50373235279197,0.0534089284825423,0.0105483489663659,11.1547605568983,4.64756527761068,1.08632341299833,0.0272629089619203,14.4629539659483
0.443639038967426,0.00168776937749925,1.50973925363499,0.0358095493360908,1.49272386392464,7.24322419397694,8.32504557580057,8.94376325113299,0.256676398709655,9.31345886926934,2.02006486323167,1.91109433718544,0.561691455378847,0.0119697029205869,0.0010033886838462,0.607883437889931,5.0955964908332,0.0698082454663807,0.00848272781253967,0.816120607390718,1.14054508717239,5.40073345587555,0.00219235072310018,3.37054785310295,0.245606281377386,0.936138808753129,6.7676947718848,0.694492998257697,6.77248480816946,4.99140550447084,0.853266963181049,3.25331713450973,5.01151894182856,0.267677863861803,7.3578635608399,2.48627612464904,0.00159491563972402,0.0872754190787399,0.0728047246558692,0.0459635386999697,0.498690320174044,0.0255853888019543,0.498464207467726,0.0494125565393544,0.463867674786183,0.0148372362784298,0.000757673287892283,0.0195008150094463
0.0502919518046528,1.7158771616181,2.24175004390868,13.7256936650674,0.169466823565278,4.17918694728014,0.00457831152573324,0.0800425933585125,0.0012136423018009,0.839568553297919,0.799020659255589,0.277845979870337,1.25099771557323,0.0769000799918147,0.399184757953743,0.123786078633729,1.57032495632028,0.0605487939956701,0.382332208020782,20.0346638106081,0.324816634950621,0.00309549225795431,0.902491913325449,1.17547972381728,5.330342780279,0.000377318183475563,2.2022782131691,0.144227431000806,1.44431462525513,0.960386015153313,3.41204262869262,1.29569825051342,6.07857359537305,5.12375019475147,1.09947757732298,0.162994162347992,3.30488541775017,6.05585415533252,0.35396156867318,0.300914834447286,0.987085087824763,3.61796852797155,0.175440332512764,2.52400932013489,4.84971201751952,0.175148340298628,0.0112764811949811,0.000122625994668325
0.879331227621678,0.693298334664475,0.00174829125632499,4.29538159621999,1.05778628927839,0.408113547099863,5.25293315049084,4.15010008532461,12.7755294272698,0.827675690507374,3.13719683337967,11.5664612391538,2.24238505019202,0.416982393721288,1.51932640763845e-06,0.0561575838711543,1.2194357228309,0.893943854946529,0.0554990592623681,0.000114267414935964,0.0484488416486942,2.51491908405645,0.534505319148111,10.1016024217593,1.88374438712851,0.209857077777189,0.778746629887954,1.63352988984449,0.202175120539604,0.219139275513241,6.33950442365418,0.0160669221219655,1.51155423089879,9.36777068667902,0.662258730361216,0.833603151007679,0.304578529606068,3.08697199610599,0.000582232992639626,0.695549734890055,0.0122900197063656,1.48882711132397,1.55214647579952,2.69131962052232,0.288091737858046,2.99402369625735,0.0131689450044131,0.0849485440744503
