"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47"
0.0733844192298153,2.58424090571761,1.16070240075406,0.160692559455099,5.40046650408947,1.36009032187154,0.181392705134618,1.01417987620556,0.00132513777091481,1.15661358126352,0.232196803287151,5.85764540611734,17.1498490180696,0.194660789402295,1.0642801236949,1.76357939937207,1.58217600336637,28.7947549590079,0.478630137231451,2.16327506270529,5.93957216626265,1.28050342729844,4.10554233286629,0.0471790164505764,0.857585125748856,3.05500096658236,0.00556411052786982,0.026140736136325,0.216477959958125,2.65580490117348,0.524011416390143,1.09857216101482,0.176991403123028,0.0107476045666519,0.0749329365431697,0.428469620637232,0.45859197746087,0.0658444767364998,0.0445319595720732,1.02893314124416,3.38717457285035,0.210628786236635,0.225182841509732,1.30012478156085,0.308674400874872,0.000242059806403538,0.0928390031210376
1.08493346159448,2.61602638991315,0.0504537964367923,2.91495904283787,19.391626044292,0.219013784574669,1.61609085933877,0.0277415652929228,5.17682256670034,0.473598044143937,0.0107852158067473,0.112118253780651,0.141080192159408,0.264348464578852,0.000643819978811085,0.725698600531916,0.0806680061211879,0.0521742355581299,0.0408881408796063,0.0336076331713067,0.00693324583646109,0.0133880673025832,0.28099286170181,0.0283803553652656,0.167307504571932,0.0300979326656667,0.51802289494753,0.0599229679152872,0.0090986551838561,0.486645518642404,0.0136000795202462,0.0149627322309416,1.30207300704995,0.0361413001946135,1.07535866427225e-05,3.70010933961876,0.000791971661613475,0.845221797977919,4.50831717822205,0.0127523428537939,2.83917099137016,1.1489448463302,9.10792101187892,0.755323743412852,13.5947363847666,16.5218918036833,8.963962593817
0.0246788305177966,0.0802762693003612,1.27000185241747,0.410099712034134,1.84240235740972,6.48018244864821,3.86714317886308,20.662854593798,0.204942200852712,0.350315999585135,3.98316679931684,0.177981406768332,5.22464451382798,0.893131786066382,0.306465854602768,0.0929922799163618,3.0452008476226,0.0148419567791765,0.0168687116229466,0.986553443560505,0.00747187169512786,4.82974317462335,0.0353140101679115,0.0610925539671074,17.3083639973514,7.57530937766959,4.05840030009831,0.0337761873878966,1.39148973525896,0.340893579248903,2.76122544687422,2.17070346894967,0.581312156906057,0.0716590014353735,0.0392662145476213,0.0159195139556954,0.0412215452098262,0.113079935398806,0.144975199289932,0.999796522297903,2.88329763256367,0.127069803498622,0.00173416073578465,2.89308872741061,1.2523410532544,0.0672569525275629,0.259452834165151
2.98669493052274,6.98807276278171,0.00268273862841543,2.72201866270778,0.106728544331038,0.72705175714799,0.00281258710456141,1.77726841856719,1.66285671323099,0.0975084627302509,1.25259236685075,0.937427355139712,0.716705301223159,2.21931704419582,0.267573865462033,2.03548485766162,5.48626143237499,2.00951927087866,1.18702249650002,0.167896945198852,0.374345850138862,1.5257832592023,4.67398856623513,3.59332904233478,0.024538852400597,0.108383112939123,0.00848338332605456,0.122058645625991,0.0118792621516302,2.74235532619251,0.609958021587685,0.128190842277677,0.312574906347589,0.558202265845576,0.851177286267314,1.12062984799723,0.567037757136727,0.841739474380548,20.574497517161,15.4151011029757,0.27311070472018,5.62638030707896,0.517073393902176,0.154555301759708,0.304328079663279,0.138314226749697,5.46848715036367
1.50015274065906,5.9577578172979,1.62069576619893,0.899646869898223,0.00117993361808837,4.51867793236692,0.455956044107138,0.437300905808876,0.396615644305206,1.34319329111339,0.295473438780216,1.97381947764841,0.210247002729833,0.0815587334456952,2.96680333195125,1.97309997691764,0.0157478405349863,0.0561449222953398,0.166044326339987,5.48208563113509,0.00432812809865646,11.8831204039437,1.46450165224384,10.7660106644055,2.10470431627266,13.0123147564655,0.262333150798344,7.77727386053877,0.48703014550692,8.28809231668394,0.0363890206999253,1.95751346998766,0.245713533449114,0.46035775344419,1.10829428135052,1.87079988151783,0.221127873121947,0.538290890621103,0.00305427897197862,1.24441545170645,0.89732193625512,0.0704823073027367,1.47978183815778,2.8437966736868,0.0186251999624831,0.391728394742141,0.210396192912233
2.83354961086771,0.407446786576305,4.81618303273801,0.534417266027323,0.745449607484302,8.41275512848424,0.879942805126017,3.59879211170792,0.0359844992009872,0.011055571085409,9.10152879579952,1.79085716887129,0.0100345538909327,0.132538192173025,0.194804249482198,0.140821699153419,0.484826492770016,0.0584881394968142,0.0109537519372796,0.20276394736198,0.730318772159498,1.22911163309893,0.387299284226559,1.24507797920841,0.701224654195936,0.00534748399899977,3.23043637084588,0.655784041271352,1.8300364528353,5.09295989291541,3.81644914090062,1.05247508689426,0.586919402345638,0.855471003941885,6.99202910916295,0.0404804218498399,8.01003398815151,3.05753966100035,1.19721689414219,3.39176541089594,0.0363260637038055,0.539323289254293,0.167281177175146,0.14801445292889,4.91563139248873,1.89842344132849e-06,15.6822516317495
0.871976258358562,0.340019969376461,0.0312115065424552,0.0075173382049577,1.73745432958103,1.38384790382483,9.31601911582308,0.0533660213245751,9.21417555516126,0.296874851434849,15.7121461835921,6.47789219581688,0.350161813968006,2.32719469303792,0.115383363056498,0.16726579761125,6.94799271573893,0.27799820981345,0.015318455509348,0.679138726348221,5.72643633212732,1.18264431441763,1.09340189613605,4.77684237503489,0.700342566624839,2.52111753631552,0.305682501048112,1.08804607749021,0.535101407752105,15.7523689554813,1.73489268669673,2.99950480771906,0.874547160731114,1.46187748096686,1.40886224357242,0.548292677413442,0.254660472687593,0.171216404282137,0.0385697284867993,0.00484021845101215,0.0595427724004516,0.000840670832943263,0.038948302587246,0.222069043912102,0.0220267607174689,0.0961823387422645,0.0581872632477089
0.0470736592700591,1.97561615070537,3.68376991895385,8.44229572578022,1.01581201547316,0.327149823540647,0.965187570746357,2.09964762448572,1.20834323057699,1.48513169157001,0.0346792829829075,7.20221344271665,0.00601321748175968,0.0114233250515044,5.55581063088767,1.22608706019038,0.435663744399588,0.40046289174089,0.000287211403733974,0.326660318248352,0.539391690766623,15.7666682490579,0.170273106900265,12.3241019092745,0.243194351199558,7.12946185181362,3.96913755901927,1.47775272216169,1.14651788996931,0.66146640720162,0.946983169068823,0.0214004614070724,1.84379383719911,1.43216603501892,0.110367614502024,0.754615479937448,0.0200571803698017,0.00984294785271509,0.20414731072405,0.11984150837447,7.27943307945132,0.0365400545808262,0.112580271525002,6.06855834683632,0.836378110772664,0.124791501168073,0.20120881764116
0.552271537639691,0.672972220561665,0.378522992344633,0.229183683591149,1.48806144960346,0.255192464365562,14.1096221469239,15.4200865335914,7.15951889207625,0.865161756087065,4.67159917808008,0.397435188713013,0.0210132190926304,1.4627836935995,1.88260083464255,1.19921197316402,3.17022880839632,0.0667152626483334,0.0565824304482186,0.000556777773884444,0.272634086341044,0.185458387367462,0.379875945809881,1.49740521171972,10.9282858186744,0.830928612133943,0.0542220207278225,0.10102064577243,0.544208714113971,1.81268952035626e-06,0.0796872655571082,0.119939992453492,0.656754628465409,0.0360787677132011,0.612004018554288,1.99773334405688,4.35825112557639,2.20317595276382,6.23222732052722,9.5046079585227,1.18316214597984,0.000788627412209991,0.297721944012617,0.420993604340188,2.52644801605263,0.89093767318421,0.02612531613438
1.97328223059705,4.29622559095662,2.82481995354198,5.25822694308383,0.272106102372149,0.00320659395593982,2.61407938751075,0.228277982481684,1.29800124143497,0.0199679415280301,1.08124483226841,0.0578083127723907,3.47718017190004,0.442849729321047,0.868325648434403,0.854100123484185,1.68510202081826,0.802773683223289,1.10428971729962,0.230580578988625,1.65671241045093,1.48182374770123,1.25395901677052,3.40520400258782,0.53526107159571,12.7433635579053,6.95074866571823,0.0188278286482512,0.157095599819535,3.66013863230338,0.10955153586803,7.14722283973734,2.19962971005977,0.0284424133737231,0.582238111824033,3.85581817597535,0.510647566881335,1.36433007458522,6.25995819180939,4.44912253397084,0.445203435141253,0.0265085179465171,0.0104264420963004,8.18006207389883,3.04788062569058,0.399199710853113,0.128174720814128
1.72374951696093,8.284814211479,0.0362455240583778,5.09979867382784,0.241570116157622,0.245411553302036,0.504092043392166,0.264383438972398,0.0944370488762254,1.38635524647878,1.81429551352247,1.08270236573241,0.000200585910056967,1.58447119216643e-05,1.43606473977579,0.946894476520458,3.85983664314703,0.108082333133331,0.309955343746165,4.57290466715324,0.0656424248834547,0.579989762437651,0.666318507054989,0.23417778049377,0.137796743055525,1.80590434827293,1.77862434652195,2.96110180719106,0.58331288816352,0.486603283126943,4.82028423480006,8.06089857125954,3.70445914384661,6.65834015876108,13.8854553385836,0.52419604188784,10.0324251868647,3.25253564900672,1.83105043252022,0.0173833054455485,0.00329762335018785,1.77976942458032,0.0186959656656126,0.105031869526683,1.31426917542674,2.50918380754321,0.171442292871211
5.55688784200549,0.30935737718864,2.86816616839068,0.157847761304063,0.0966545672000982,1.23261696455977,0.777814208836758,0.00864392388214008,0.166864171469715,1.79244538468088,2.2606040209009,1.96787324278004,0.251474317758911,2.04501469347696,4.75725688375736,0.178112431003672,1.51703229783201,1.51867052547854,1.28048731827639,2.16438251055655,0.103378049779414,3.49942446921269,1.48406486362907,0.357331494903023,1.99193471031639,0.696985465523898,10.7019161703552,2.58230475919499,0.0178752812299463,2.42139494964659,0.0238160195245368,0.235538991643223,0.0580756267268356,0.368547706137898,8.68391749068969,0.172489385289714,0.77522708433556,4.18036373339388,2.03674315284313,2.71782494395776,0.527016985789413,13.8448190691566,0.816232975983894,0.0123896678664867,2.78869606987638,0.000645800211616353,7.99283847144267
1.74470433838878,5.41469611350754,0.884778394736271,2.22210854531116,0.415568278344213,0.68633437915503,6.84566246342522,9.06392442332272,1.80321533761498,0.0202318259336984,0.535071955680595,0.000227378316238171,0.837138162121193,0.493419754608818,0.526428279045524,0.0424634303588415,0.4373990882488,0.079934601302535,0.351450256852957,0.081759369071056,0.137404589219191,6.11137075456969,0.0341236448331898,0.0134124314340569,0.000750599639550473,3.99840925997381,2.05476316899784,4.62501530436722,0.000182833805367954,0.191380022996747,0.0868014505700993,0.361265610782313,0.599768375608926,2.94334915470237,7.25429092262982,3.78379375062665,4.20459857526081,6.61054748494388,5.3705028755553,12.5486561646934,0.311416046868667,0.00159816471711643,1.66902168858869,3.36509064094763,0.158841690420882,1.07507157782896,0.00205684007174097
4.13055218571935,0.439009318249001,4.78038405009317,0.502551709779222,0.296630447548155,3.78936326413978,2.11863550231966,0.841201223137154,1.25698218202776,3.09833642605678,5.84174645700945,0.218692804908619,1.64449472465125,0.49949252923865,1.28869806954394,0.0404508109589427,0.340452677453743,4.05767881534576,1.62562855595635,0.715833994650926,0.458168469815662,0.1444408251069,0.686588946820101,0.728211977288779,2.44336166693773e-05,1.40825050193699,1.43226255879349,0.00666545804558275,0.0334338917469453,0.00927987857936677,1.72409682828984,0.308012202742318,0.605728012465763,0.0435773283615603,1.01678867222306,0.0858355891495654,1.33918434730621,10.7965269379013,0.00141135559424025,0.200988879711751,1.76516833808868,16.5184925079147,0.262149230936492,0.0520003985265032,1.29345950960507,0.000371076757589468,21.5520660938872
