"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63"
4.67507409703159,0.368376963553146,0.110220517316389,0.0265652743858085,0.0584194565211349,0.180185264204511,0.00722941034501874,0.00448905693210143,0.0282314614519687,0.0818021504517966,1.45681401735137,0.14337162935747,0.253992662445297,0.165802430352868,0.284834779011039,0.769349702874575,0.384094409590391,0.879759660386873,0.419765135972269,0.0180916380522928,1.51365658424948,0.0209149255165737,0.0278348537942587,0.32726082707577,4.15705681430623e-06,0.00184126259332555,0.580799166136125,0.000831600491558828,0.250070818103144,0.000226235801965226,0.259773334025277,0.512899196066845,0.178792152834075,0.0288161051855714,0.0260275145622176,0.113246709520765,0.121448144403838,0.494946049901605,1.772179087325,3.28177981405227,4.89196194474177,0.872613391414857,0.00106262591157459,1.08192693817968,0.0314637259296249,0.847910152628001,23.3095014204044,0.0855366022281607,2.44320542443883,0.943000476891246,0.730343299221259,44.9316443458309,1.13821338212262e-05,1.37550599672357e-08,2.31744349357586e-14,3.81746169721836e-13,4.20150975767887e-12,1.16467428267568e-12,7.11185258884608e-13,0,0,0,0
0.137015186569827,0.549384631685088,5.23455790537597,1.56857299733891,3.64118541100961,3.89198075368047,2.06450062222518,5.11457994604948,0.695852642370016,2.04145461217954,0.219102143744437,0.0239250531840508,1.59935901899796,5.94973934743057,0.0659312250542203,1.26850894822319,2.47928175022982,0.0708480755080809,0.122968366760502,0.5006936732893,0.552240134478734,0.418531947855218,0.140528730288142,0.118971827759113,0.555918634797938,2.44642334355634,0.805151105845509,4.16279028652898,0.27289461149694,0.0289159183671975,0.20728600215938,18.4843529954337,0.312361704645492,2.8439928076922,26.1723157925154,1.24801857521311,0.232918067701506,1.65536616825669,0.307271801299356,0.0488225565829202,1.26751723442007,0.15636264547027,0.213366585410763,0.0102481234828373,0.000298733518512343,0.00274640143729733,0.0719739477993744,0.00136726379285064,0.00834813475620568,0.000570574293885448,0.000177277997208104,0.0125077477277902,6.47883123200903e-09,3.40731511397085e-11,5.15894304620068e-17,4.20469257456688e-16,1.22539760408377e-15,1.3834694361537e-18,3.76683190941584e-16,9.43705672749746e-31,3.25482160601443e-30,4.33334237487128e-30,6.77084746073638e-34
1.00084443992317,2.61516227031611,1.47595991875851,1.30681511329498,1.53891969323133,3.70304429225825,1.43610674849542,0.00445158343934735,1.36033648058194,0.525414463995349,0.169394158296898,2.56940311064576,3.40242431900577,0.567295174288144,0.0211146680676229,3.09402539750655,0.0191959414002543,1.81388265905773,2.27088179250031,0.800872249646325,0.0483945476895439,2.29305580363268,0.502377032337827,0.000688792738095839,0.580465089223967,11.2242063965676,2.49687816637554,2.06755424156835,3.39134094708884,7.12333098130043,0.0975291969353621,15.7091211780388,8.31795458174062,0.00528665256348102,1.27934551406124,1.52601067039637,0.00899327272907136,1.71754546633031,5.17002944444547,0.603861748754085,5.75144423805784,0.207133697479678,0.132663463740646,6.86502194407331e-05,0.0173532201524095,0.0056523632306577,0.0193979633789211,0.00141178278826236,0.00508616953080382,5.65975545509931e-06,1.69282740581868e-05,0.000251663703229041,1.20889139762045e-10,3.40066638005059e-10,1.49624705266713e-13,1.71775567157092e-15,5.94507740018974e-16,1.70600040122406e-17,4.48738733384335e-16,4.7061646380049e-29,3.22900178046001e-29,1.18411396797698e-32,2.43092344543298e-30
0.0364954965074691,2.81674200964649,4.70208101329123,0.00766728059636423,0.422330304368228,0.526366358144235,1.05579986269724,12.3749538912085,0.671299809112608,0.161290286693273,0.0821303159396109,7.59320840116662,0.106611585834211,4.14846459191506,0.00799317216895835,1.13020614087611,0.00533685799473189,0.626876290912249,0.00735096145657367,2.12102201536716,0.026024378908659,0.558554398670371,0.138107661475358,0.219308589312061,0.907675151756859,0.0688079841477628,0.363383386921216,0.106865345911614,0.799226305574601,0.392562363089034,1.01023203729587,1.89590863720574,16.1060655296931,0.134021133353695,3.13967502663422,0.392525416580659,20.7122523830547,0.0274370886830987,10.8078883908081,0.310798058544246,2.82177704358639,0.188794802517794,0.231583745931628,0.00996163931241307,0.000502530954870153,0.000441059955018527,0.0243997538818887,4.71665629057036e-05,0.000384920640057065,0.000175789381012391,2.14322211041928e-05,0.000364197430400969,4.02696687050696e-09,7.97243929185922e-11,1.17432045631752e-14,1.34531164228268e-15,1.71739857933223e-16,2.52894996684779e-18,1.74762086972225e-16,2.18389058607234e-29,6.39403405256069e-29,2.20816111430959e-29,5.18664937708781e-30
4.01628584601511,0.968315907883241,0.886364861064755,0.514850941859674,0.0927853081059813,0.222497333726052,0.12855582214096,0.0122162205351152,0.0947970123399066,0.000691473186177692,0.224623329617947,0.0575938766059026,0.00113881578014521,0.244663267910503,1.54949411293511,0.461233591925118,0.684188173380947,1.15207771416918,1.18681727539748,0.0110846092386529,2.21235596802297,0.000773792243140447,0.107112475829,1.13652866057212,0.101402174044916,0.051761291143578,0.271449953389863,0.0425125434103528,0.013308098117373,0.226469156903413,2.11287410523519,0.378373826060462,1.0215282532433,0.0943645728972627,0.65681549909609,0.137233005979488,0.0585703892484423,0.0767320439941811,0.109960977808171,1.82123427004026,1.87657017839305,0.0522496633437173,8.77546713590948,0.525801878515304,1.13588086250801,4.19842706964586,33.2421281377927,0.010715401995915,14.8799304472567,6.40139187467436,5.66088516945728,0.0989154042313082,2.06883544193253e-07,1.82910109412199e-08,3.09705600890015e-12,5.32246598838807e-14,4.79090728049528e-13,2.5106060729055e-15,5.47019585687024e-13,4.07813669460653e-28,6.98268658946297e-28,2.96135554019452e-29,2.40025737060458e-28
3.87466488892586,1.16096373259081,1.42572023362906,0.206420725238587,0.000117184297420797,0.426007773905362,0.00473740820703401,0.00347931856493139,0.00752777052094145,0.00010726930617536,0.0607846373323656,0.0116725900026132,0.00351981862151227,0.0110184436525027,0.67564996508472,0.89455161064757,0.543722135403205,0.961290150693197,1.16762308013288,0.02737244182446,2.2944808249923,0.00049082460662319,0.00019451067616245,1.00665926856075,0.145311605166376,0.0125552351891465,0.283166171625463,0.0107809584190432,0.399957028614421,0.299446999208049,3.36186163925595,0.00481753126177284,1.19675101952522,0.0475585537914768,0.0084009268712803,0.246194779226616,0.749931297017235,1.59287385557635,2.76380111840028,9.44261310573107,11.7930099031884,2.20218479213526,9.77580075512914,32.7923747402945,2.01682662029716,4.31045687831808,0.595382625168046,0.0300276136764751,0.175805026734094,0.882024451015218,0.0608006498773635,0.0110105809320566,3.55177845362125e-09,3.80451280877617e-10,1.41914236473006e-14,2.6960357848487e-15,7.23618445304978e-14,2.19269685659228e-15,3.31888682822819e-15,0.00316832822129406,0.00629184277794392,0.00998806461798717,4.86913878078397e-05
3.61172842255707,1.48356716908573,2.38828273664859,0.0048768256050505,0.312596623384593,0.0114784851892944,0.312192081712048,0.0453845951282762,0.0464813163129819,0.00746587685787405,0.0207076057250914,0.0176795018481798,0.037349668818558,1.94871744497417e-05,0.474575580196069,0.0205470205838302,0.00640641717924263,0.279728778132977,0.367019932055844,0.0917466596338043,0.928758405232322,0.04984892869403,0.455408792622424,0.754558963984072,0.531124045427159,0.00769037610405084,1.39426428253702,0.159938807143997,0.822442484546793,0.550545105155296,3.18271262426498,1.95163875836359,3.58251961586302,0.209522671944113,2.16702348934979,0.0532936593651642,0.0339836905275142,0.125903881402681,0.0237161197591873,0.0366497111698975,0.0660822266048089,0.0648014671574249,0.00209185535394362,0.0670496158055581,0.0378537049933648,0.0451710861445378,0.00015696005448555,0.000450583386221797,3.85348193676425,17.327767005339,1.03199316891533,0.0410987464527876,3.85299700141439e-09,1.37307919389988e-08,3.24283814718219e-12,1.35924534252e-13,4.41471766014759e-13,4.34828784289995e-13,3.56440183264591e-12,8.27155369043027,16.426112357845,26.075837785972,0.127118593902758
0.000548648426254627,0.182367318434879,0.0626034930546172,0.254966979101292,2.68849934624967,1.95346369057511,2.70621130679491,1.19058640244377,6.31562602731742,0.0798963552873664,0.125948379048083,8.07836775961859,2.94229142360795,8.50843921311099,40.0237075064542,1.78366241327536,7.55589505144847,0.128908549702546,0.164146849771558,0.00146729674972771,3.82207974947751,1.0253106876576,0.0132325167637457,1.69583753509609,0.0247564927577984,0.0042878435107166,0.160825082587656,8.84035488759917e-05,0.522753179857356,3.88113580198362,0.760467017151449,0.0688697282581912,0.0600830531679582,1.06632821880466,0.0255359211718223,1.21928476506275,0.149866105529117,0.0939262526355197,0.585153876631922,0.0115494927861829,0.0146365062301775,0.0266107634864818,0.0129646068110061,0.00246169997246099,0.000828487904330926,0.00285714932061502,0.000267068894386728,3.70791526699713e-06,0.000348402454662744,4.0492538397569e-05,4.85153517325458e-06,5.26908337334922e-07,1.03057437638882e-09,8.49026503560967e-11,7.46930419748602e-15,5.39793639304162e-17,7.82737734645378e-17,4.43289913461222e-18,1.42617880666536e-16,1.15676167284758e-30,5.40343720022144e-30,1.1797524615587e-29,6.0599554971331e-31
0.0641393903714524,0.621252219972453,0.726899675670038,3.24136396790657,4.04509245257324,0.0971225574979128,1.44968486531062,1.64941454468777,0.488373591556872,0.0325180473203182,5.326826146508,2.05862509168764,12.6486945848142,6.21171971186798,2.6264979166171,11.2411873794235,3.3743752899703,3.02060950793883,1.16209777758726,0.173845160025004,2.24669069335804,15.5155428004254,3.53241881585055e-06,2.49906628504648,0.702311159104298,0.939821934355149,5.15145502523551,0.0252258648051667,1.56838795677211,1.14640285403594,4.532133956653,0.248904376488811,0.677096346104143,1.81934291633293,0.0157230720657715,1.20687326525901,0.12840462486592,0.000596020656075966,0.52418880830333,0.378148985135753,0.228987614580488,0.147082020094683,0.0213848033090369,0.00265321365432022,0.000354554933037916,0.0102446292626874,0.000346755197962426,0.000723826675587108,0.00137340544842865,0.000172690198582028,1.60043140866589e-05,1.25277272622986e-07,1.97150149909578e-10,1.27983407294764e-10,4.38910159101359e-17,2.48500870913785e-17,2.81667513497675e-16,2.3559969670231e-18,2.10862205857475e-16,2.38363923273302e-30,6.54703333633981e-32,5.12045339218188e-31,3.61755521198079e-31
0.190840937895724,0.221624253117262,0.0661541500384647,0.0479434080632163,0.471319664469026,0.527340963384886,16.9101106218494,1.10215641313248,20.1391989500072,2.74482890352304,0.599405284932206,0.756165051855722,0.940304434754135,0.0502343331261635,0.658079432535321,0.49010031331648,0.129728083752794,0.944606228838852,0.00492971709958503,0.349448561215297,0.587580903051199,0.831205221423977,0.0236364953887084,0.568686932001355,4.85158871750554e-06,0.054214085307321,0.164306464499116,0.000646423848853783,1.09477450144492,0.63943594258244,6.83035884500137,3.85055531082356,0.562682897376004,16.2257294531072,0.341493649274608,11.2291702153923,2.75328659529803,0.647718399673886,3.15466651588713,1.17137603032583,0.624317624429654,1.0349303639927,0.225211109586434,0.00749425591337327,0.000365182148237595,0.0252009638144603,0.000304159971051842,0.00287654589988566,0.00268512651448896,0.000487462033863493,2.05734562280524e-05,5.71899173979982e-05,1.39623778726444e-09,7.22207563343035e-10,1.41998706981523e-14,1.05608947849591e-15,2.05243377465689e-16,2.36471353990444e-16,2.97803436561796e-16,2.74452540239027e-30,6.95260709923792e-30,1.78419353754249e-30,4.75482762930212e-31
